ResourceID,Identifier Content,Identifier Type,Object Bibliography,Object Chronology,Object Compiler,Object Conservation State,Object Coordinates,Object Description,Object Dimensions Depth (cm),Object Dimensions Diameter (cm),Object Dimensions Height (cm),Object Dimensions Length (cm),Object Era,Object Excavation code,Object Geographical Context of Discovery,Object Geographical Context of Discovery Position,Object Material Autoptic Description,Object Material Origin,Object Material Type,Object Name,Object Photos,Object Reused?,Object Reused Function in the Original Context,Object Reused Original Context,Object Reused Position in the Original Context,Object Type
a2592976-26a3-e643-7dde-6ab9861ca9ea,Marmora,internal identifier,"Ismaelli, Scardozzi 2016b.",prima metà del III sec. d.C.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""45724d77-5aa4-4353-8d3c-7f96ea7e321e"", ""inverseOntologyProperty"": """"}]","Il capitello presenta un taglio che ha asportato la parte corrispondente ad una delle due semicolonne, forse per un intervento di restauro in antico o al fine del reimpiego del pezzo in età post-antica. Superfici gravemente danneggiate.
Il blocco è interessato da colonizzazioni biologiche e perdita di modellato.",GEOMETRYCOLLECTION (POINT (29.1243910745293 37.9310842686345)),"Capitello di pilastro con doppia semicolonna della stoà laterale meridionale. Piano di posa dotato di un incavo per perno ed uno per grappa. L'imoscapo, lavorato nello stesso blocco, è preceduto dalle terminazioni superiori delle scanalature del fusto, e si articola in cavetto-listello-tondino. Segue un astragalo a fusarole e perline su cui si imposta l'echino, composto da tre ovuli di forma allungata, affiancati da lancette (?). Il canale delle volute appare piuttosto approfondito. L'abaco è profilato a kyma reversa diritta liscia. Il balaustrino è decorato da una Blattmaske sul pilastro, mentre in corrispondenza della semicolonna si dispone un motivo a girali d'acanto e fiori. Piano di attesa non visibile.",100,,72,130,Severiana,1,"[{""resourceId"": ""0caa7f18-a439-7bb2-3cef-90f4771c1613"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d42120e7-4568-4ed7-a535-88685255466b"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Hierapolis–Gök Dere,marmo bianco,H13_057,"/files/uploadedfiles/ogg-H13_057_logo(1).jpg,/files/uploadedfiles/ogg-H13_057_logo(2).jpg",False,,,,capitello
a2802bb6-e825-ffa1-772e-3cc468f63693,Marmora,internal identifier,Caggia 2016a.,non id.,"[{""resourceId"": ""e83f639f-09f8-0706-c835-416c554454bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""346bb052-bb45-4079-8d00-72094f34b9f3"", ""inverseOntologyProperty"": """"}]",Frammentaria.,GEOMETRYCOLLECTION (POINT (29.130687803648 37.930728550042)),"Frammento di lastrina per opus sectile, di forma non determinabile.",5,,2,4,Bizantina,,"[{""resourceId"": ""c603f55b-c12f-70b2-f3ad-fe56fb4f1050"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41e7517e-1c58-496f-91d8-030f8ce2c248"", ""inverseOntologyProperty"": """"}]",rivestimento pavimentale,Marmo grigio a grana fine.,Hierapolis–Gök Dere,marmo grigio,H13_230,/files/uploadedfiles/ogg-H13_230_1.jpg,False,,,,lastra
a38783cf-b05a-a788-e85e-ac50273cecd1,Marmora,internal identifier,Ditaranto 2016.,prima metà del I sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17da34a8-b191-4c68-ac86-402b616ff0e8"", ""inverseOntologyProperty"": """"}]",Buono; ai piedi delle pareti sono accumulati numerosi detriti di estrazione. Le superfici presentano abbondanti patine.,GEOMETRYCOLLECTION (POINT (29.1356395434966 37.9566648392288)),"Fronte lungo 10 m, approfondito 12 m e alto fino a 2,80 m. Le pareti sono caratterizzate da naturali fratture del banco roccioso, sia orizzontali che verticali, che hanno condizionato e allo stesso tempo favorito l'attività estrattiva.",1200,,280,1000,Giulio-claudia,,"[{""resourceId"": ""51324d2b-a739-9cdb-cf2a-234dcffdc247"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c4d58dcb-9f98-41bd-8dbd-8606f4db0895"", ""inverseOntologyProperty"": """"}]",in situ,Marmo bianco caratterizzato da grana media e grossa.,Marmar Tepe,marmo bianco,MT35,/files/uploadedfiles/ogg-MT35_01.tif,False,,,,fronte di cava
a42c01d6-ce47-ee07-4068-488102e91f27,Marmora,internal identifier,"Ritti, Miranda, Guizzi 2007; Scardozzi 2016a.",prima metà del II sec. d.C.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39903da5-6d51-4854-b5cd-8102d831de31"", ""inverseOntologyProperty"": """"}]",La stele è rotta subito sopra la base. Le superfici presentano un buono stato di conservazione; patine sono presenti solo sul coronamento del timpano che probabilmente non fu mai interrato.,GEOMETRYCOLLECTION (POINT (29.1209107081241 37.9349957307937)),"La stele fu rinvenuta nel 1971 in prossimità dell'ingresso del tumulo T15. Presenta un frontone sormontato da acroteri a forma di palmette; nel timpano è presente un cespo di acanto con uno stelo verticale e due cauli che terminano a destra e a sinistra in due semipalmette. Sotto il frontone sono presenti una cornice a dentelli, un fregio liscio e un architrave a tre fasce sostenuto da due pilastri che delimitano un campo ribassato che originariamente poteva ospitare una decorazione dipinta.",22,,150,67,Adrianeo-antonina,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2b2e93e8-41cb-4338-96a7-e943e6c19b5d"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,Hierapolis–Gök Dere,marmo bianco,H15_522,/files/uploadedfiles/ogg-H15_522_logo(1).jpg,False,,,,stele
a43cedc8-a14c-8eb3-90d4-27f1652c233e,Marmora,internal identifier,Scardozzi 2016a.,V-VI sec. d.C.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e03b5cf9-67a1-4f13-84a1-89a768e3d71c"", ""inverseOntologyProperty"": """"}]",Si conservano tre frammenti: due del fondo e uno di un lato breve. Le superfici sono ricoperte da patine.,GEOMETRYCOLLECTION (POINT (29.1205910017867 37.9358652346345)),"Frammentaria cassa di sarcofago a ghirlande semilavorate con busti ritratto, posta al di sopra del tetto piatto della tomba 60. Si conservano il fondo, con zoccolo liscio, e una porzione di un lato breve delle pareti, che presenta due ghirlande con grappoli d'uva appesi, inframmezzate da sostegni verticali e sormontate dai busti ritratto. Il rilievo è piatto e non lisciato, con spigoli vivi.",175,,125,296,Bizantina,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b32f284b-447d-45d6-af39-28c315346b19"", ""inverseOntologyProperty"": """"}]",in situ,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H15_513,"/files/uploadedfiles/ogg-H15_513_logo(1).jpg,/files/uploadedfiles/ogg-H15_513_logo(2).jpg",False,non id.,,,cassa di sarcofago
a5c0d854-6231-110f-acd7-4ac2c1d72fbc,Marmora,internal identifier,"Rossignani, Sacchi 2007, 374, fig. 17, 403, fig. 42; Ismaelli, Scardozzi 2016b.",prima metà del III sec. d.C.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f1d48b9c-ae0a-4e4f-a1f0-9b6d36c7cdf6"", ""inverseOntologyProperty"": """"}]","Integro, ricomposto da due grossi frammenti. Superfici ben conservate, con macchie rosse e venature nelle decorazioni.",GEOMETRYCOLLECTION (POINT (29.1240460407883 37.9310077834187)),"Cornice di coronamento dell'attico. Piano di posa a subbia e gradina. Faccia anteriore articolata in: listello verticale liscio, seguito da una fascia rientrante anch'essa liscia ed un listello aggettante (altezza totale 11,5 cm); astragalo a perline allungate con estremità arrotondate, alternate a coppie di fusarole biconvesse; kyma ionico dotato di ovuli ben separati dagli sgusci larghi e vegetalizzati, vale a dire decorati da piccoli lobetti acantini, alternati a lancette anch'esse molto larghe e caratterizzate da una nervatura longitudinale a rilievo. Il kyma ionico è coronato, dopo un listello liscio, dalla sima a cavetto, decorata da un'alternanza di canoniche palmette a fiamma, tutte diritte, aperte e chiuse, ed elementi a calice formato da due foglie con lobi appuntiti, arricchito, alla base, da tralci supplementari laterali, terminanti in due piccoli riccioli. La sima è conclusa da una fascia liscia, alta 12 cm (altezza totale 24 cm). Piano di attesa lavorato grossolanamente a subbia, tranne una porzione ribassata a gradina di 87 x 52 cm, prof. 5 cm. Un incasso per olivella (13 x 7 cm, prof. 12 cm), uno per perno (10 x 9 cm, prof. 6,5 cm), quattro per grappe (misure medie: 6 x 4 cm, prof. 6,5 cm). Facce laterali a subbia, con fasce di anathyrosis a gradina.",116,,43,164,Severiana,M204; 209,"[{""resourceId"": ""0caa7f18-a439-7bb2-3cef-90f4771c1613"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ca97468a-ebff-46a2-8078-a38fa1e4b987"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco con venature grigie a grana media.,Hierapolis–Gök Dere,marmo bianco venato,H13_044,"/files/uploadedfiles/ogg-H13_044_logo(1).jpg,/files/uploadedfiles/ogg-H13_044_logo(2).jpg,/files/uploadedfiles/ogg-H13_044_logo(3).jpg,/files/uploadedfiles/ogg-H13_044_logo(4).jpg",False,,,,cornice
a65f6a18-516f-e50d-ebf6-a9fddd3131fc,Marmora,internal identifier,Scardozzi 2016a.,non id.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""174fb878-eda2-44a3-bbc5-14b4d0d03e49"", ""inverseOntologyProperty"": """"}]",Moto frammentario. Superfici ricoperte da patine e incrostazioni.,GEOMETRYCOLLECTION (POINT (29.1205151865426 37.9366288814293)),"Frammento della parte inferiore di una cassa di sarcofago, posto di fronte alla facciata della tomba 110. Si conserva lo zoccolo con modanature lisce (dal basso, fascia, gola dritta, listello) su cui insistono i piedi di una figura umana.",93,,25,100,Moderna,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e28059f0-b19b-4f56-bba3-363e2255b536"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana molto grossa.,"Thiounta,Marmar Tepe",marmo bianco,H15_512,/files/uploadedfiles/ogg-H15_512_logo(1).jpg,False,,,,cassa di sarcofago
a6948cba-fb4e-4d93-598d-14aceb783502,Marmora,internal identifier,Campagna 2016.,seconda metà del VI sec. d.C.,"[{""resourceId"": ""d9787b4e-cf3b-e692-437c-33d1dbe1d1a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b73dfb6-0e29-4c2e-ab85-03c38f4dec17"", ""inverseOntologyProperty"": """"}]","Spezzato in tre grossi frammenti lievemente distanziati ma cementati dal calcare; mancante la parte anteriore del bacino.
Il blocco presenta grosse fratture, numerose tracce di restauro, incrostazioni/depositi terrosi.",GEOMETRYCOLLECTION (POINT (29.1232679911435 37.930042111731)),"Bacino a pianta circolare poco profondo, con fondo piano e pareti curvilinee, che si assottigliano progressivamente verso l'alto terminando in un bordo verticale stondato; al centro foro di deflusso, delimitato da una fascia circolare leggermente rilevata.",,238,58,229,Bizantina,48,"[{""resourceId"": ""7408af4a-15a7-9bd9-8fa3-3ff25d19664c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a868018b-dd3a-4794-9521-78af1d7a7bcd"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana grossa ed eterogenea.,Hierapolis–Gök Dere,marmo bianco,H13_184,"/files/uploadedfiles/ogg-H13_184_composta.jpg,/files/uploadedfiles/ogg-H13_184_logo1.jpg",False,,,,bacino
a73fb5ec-2211-f047-00ce-9f0938055cda,Marmora,internal identifier,"Ismaelli, Scardozzi 2016c.",prima metà del II sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d599e155-b7c3-4910-b682-83234d47c4fc"", ""inverseOntologyProperty"": """"}]","Integro. Superfici molto consunte.
Il blocco presenta croste, colonizzazioni biologiche e disgregazione granulare.",GEOMETRYCOLLECTION (POINT (29.1278846782761 37.9239762438258)),"Concio di arco lavorato su due lati, uno è decorato, l'altro ha modanature lisce. La decorazione si articola, dall'alto, in listello, kyma ionico con lancette tozze, astragalo, fascia con decorazione vegetale.",64,,55,64,Adrianeo-antonina,,"[{""resourceId"": ""9f65d26f-dcee-5977-1c1d-cd90cf452f39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""801de2b6-0f3f-49e1-a7ef-cc3eb87cfb5b"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana grossa.,Marmar Tepe,marmo bianco,H14_406,"/files/uploadedfiles/ogg-H14_406_composta.jpg,/files/uploadedfiles/ogg-H14_406_logo(1).jpg,/files/uploadedfiles/ogg-H14_406_logo(2).jpg",False,,,,concio di arco
a7c3ed8e-8b77-6ebc-c2b2-405d89792747,Marmora,internal identifier,Ismaelli 2016e.,prima metà del III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc565b4e-18d3-4938-8fe9-bb7dec5b06e3"", ""inverseOntologyProperty"": """"}]","Nessun lato originario conservato.
Il blocco presenta localizzate perdite di materiale ed incrostazioni.",GEOMETRYCOLLECTION (POINT (29.1267068824938 37.9269463248378)),Frammento di lastra della pavimentazione del terrazzo inferiore.,25,,8,39,Severiana,,"[{""resourceId"": ""acac33af-06f2-1180-88f9-e2de9cce19aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4528ef6-3a41-4295-a4ce-3a4dd54c70b7"", ""inverseOntologyProperty"": """"}]",primo ordine,"Marmo bianco con venature grigio-bluastre, a grana media.",Denizli-1,marmo bianco venato,H13_203,"/files/uploadedfiles/ogg-H13_203_composta.jpg,/files/uploadedfiles/ogg-H13_203_logo(1).jpg",False,,,,lastra
a8812b08-0b05-5ccb-f025-b08790d321f2,Marmora,internal identifier,Ismaelli 2016e.,III sec. d.C.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""22dcc5e6-7159-4812-b5a8-fd2104bc966c"", ""inverseOntologyProperty"": """"}]",Il blocco è spezzato: mancante quasi la metà del capitello. Superfici ben conservate.,GEOMETRYCOLLECTION (POINT (29.1270126591096 37.9267000460549)),"Capitello corinzio di colonna. Piano di posa lavorato a gradina, con un piccolo incavo a segnare il centro. Due incavi per perno: 3 x 3 cm, prof. 4,5 cm; 3 x 2,7 cm, prof. 4,5 cm. Foglie della prima corona dotate di una costolatura centrale piatta. Gli occhi d'ombra tra i piccoli lobi alla base delle foglie sono triangolari, mentre quelli interni alle foglie sono a forma di goccia allungata, con base appena diritta. La foglia centrale supplementare è dotata di lobetti lisci convessi, con nervatura ottenuta con uno spigolo vivo appena accennato. I caulicoli, lisci, appaiono molto atrofizzati in altezza. Nei calici, l'occhio d'ombra inferiore è a stretta fessura. Elici con nastro piatto con avvolgimento leggermente a rilievo rispetto al kalathos. Dei fiori d'abaco resta solo uno stelo diritto su una faccia del capitello.",,40,54,,Romano-imperiale,CC11,"[{""resourceId"": ""af5d6b33-3ec9-2c3d-1bec-754eafbf9777"", ""ontologyProperty"": """", ""resourceXresourceId"": ""354994b8-e169-4d6a-b509-26c6a689cb94"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana grossa.,"Marmar Tepe,Thiounta",marmo bianco,H15_540,"/files/uploadedfiles/ogg-H15_540_logo(1).jpg,/files/uploadedfiles/ogg-H15_540_logo(2).jpg,/files/uploadedfiles/ogg-H15_540_logo(3).jpg",False,,,,capitello
a90a11a4-9e37-77bc-4575-ce2366832029,Marmora,internal identifier,Ismaelli 2016e.,metà del I sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c617be87-ef80-405e-a048-9a83fbc5c4d8"", ""inverseOntologyProperty"": """"}]","Integro. Sul piano di attesa si osserva una lesione già riparata in antico.
Il blocco presenta perdita di materiale, fratture, localizzate colonizzazioni biologiche.",GEOMETRYCOLLECTION (POINT (29.1270307790682 37.9272045947986)),"Rocchio di colonna a scanalature alternate a listelli. Le scanalature sono larghe 9,5-10 cm; al loro interno sono ben visibili i segni della lavorazione a gradina. Piano di attesa anch'esso a gradina fine; si conservano alcune sottili linee incise riferibili al processo di realizzazione del blocco. Lettera B incisa, alta 6 cm. Al centro, un incavo per olivella (5 x 14 cm, prof. 8 cm); due incassi per perno (7 x 7,5 cm, prof. 5,5 cm; 7 x 7,5 cm, prof. 6 cm); due alloggiamenti per grappe, servite per la riparazione di una lesione del marmo (21 x 3,5 cm, prof. 1,5 e 3,5 cm; 21 x 2-3,5 cm, prof. 1,5 e 3,5 cm).",,84,163,,Giulio-claudia,,"[{""resourceId"": ""e7804eef-652c-ba1d-a089-57fddd077cae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bcc4af75-7d85-431c-bd13-b401ce2b685e"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H13_147,"/files/uploadedfiles/ogg-H13_147_composta.jpg,/files/uploadedfiles/ogg-H13_147_logo(1).jpg,/files/uploadedfiles/ogg-H13_147_logo(2).jpg",False,,,,colonna
aa07a775-0003-f3e0-ad38-29d6d567dd23,Marmora,internal identifier,"Ismaelli, Scardozzi, Sobrà 2016.",non id.,"[{""resourceId"": ""0bf1e018-d608-8d18-c375-1792deaf5e18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7bbf3b2e-f2b1-45a3-b13a-aad626dc9218"", ""inverseOntologyProperty"": """"}]","L'elemento non ha subito evidenti danni dal crollo del monumento e la sua permanenza in opera, oltre a una alta qualità del materiale impiegato per la sua realizzazione, ne ha garantito un eccezionale livello di conservazione.",GEOMETRYCOLLECTION (POINT (29.1289413325203 37.926632944935)),"L'elemento costituisce lo stipite sinistro dell'incorniciatura di una delle porte estreme scaenae frons. L'apparato decorativo, uniforme negli stipiti e nel soprastante architrave, è costituito da tre fasce aggettanti, separate da astragali a perline e fusarole, concluse da un listello esterno. Le perline e fusarole romboidali presentano un ritmo più serrato di quello riscontrabile in gran parte della decorazione del teatro. Le tre fasce sono riccamente decorate con altrettanti soggetti fitomorfi; dal centro si susseguono una teoria di fogliette d'acanto frontali del tipo frastagliato; un motivo ad anthemion con palmette aperte alternatamente diritte e rovesce, fortemente vegetalizzate; un minuto motivo a girali, che si originano da piccoli cantari collocati alla base degli stipiti o al centro dell'architrave.",97,,348,46,Bizantina,,"[{""resourceId"": ""163972a3-d5eb-c999-1b8b-eaab520a10a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a05c550-2c36-47c1-b047-f2f385a7aadb"", ""inverseOntologyProperty"": """"}]",primo ordine,"Marmo bianco a grana grossa, con venture grigie.","Thiounta,Marmar Tepe",marmo bianco venato,G23,"/files/uploadedfiles/ogg-G23_2.jpg,/files/uploadedfiles/ogg-G23.jpg",False,,,,stipite
